"emp_no","dept_no"
477247,"d005"
477257,"d004"
477266,"d004"
477274,"d004"
477284,"d004"
477293,"d004"
477302,"d001"
477310,"d005"
477321,"d001"
477329,"d004"
477340,"d005"
477351,"d001"
477359,"d004"
477368,"d005"
477378,"d001"
477388,"d005"
477398,"d001"
477409,"d004"
477420,"d004"
477429,"d001"
477437,"d002"
477447,"d001"
477458,"d004"
477466,"d004"
477477,"d001"
477487,"d005"
477495,"d004"
477503,"d007"
477513,"d004"
477523,"d005"
477533,"d001"
477542,"d004"
477552,"d004"
477561,"d002"
477570,"d004"
477580,"d007"
477591,"d005"
477600,"d007"
477609,"d007"
477618,"d007"
477628,"d001"
477639,"d004"
477649,"d004"
477659,"d004"
477669,"d002"
477677,"d004"
477688,"d001"
477697,"d005"
477708,"d005"
477716,"d004"
477726,"d004"
477736,"d004"
477745,"d004"
477756,"d005"
477766,"d004"
477777,"d005"
477788,"d005"
477799,"d004"
477809,"d007"
477820,"d007"
477830,"d004"
477840,"d004"
477851,"d004"
477862,"d004"
477871,"d004"
477879,"d005"
477889,"d004"
477899,"d007"
477910,"d005"
477919,"d002"
477927,"d004"
477937,"d005"
477946,"d005"
477957,"d005"
477965,"d004"
477974,"d001"
477982,"d005"
477993,"d004"
478002,"d005"
478013,"d007"
478021,"d002"
478029,"d005"
478038,"d004"
478048,"d001"
478058,"d002"
478069,"d005"
478078,"d004"
478087,"d004"
478098,"d001"
478107,"d005"
478117,"d004"
478125,"d001"
478133,"d004"
478143,"d001"
478151,"d004"
478161,"d004"
478170,"d005"
478179,"d007"
478188,"d004"
478198,"d004"
478208,"d004"
478218,"d005"
478228,"d004"
478238,"d004"
478248,"d005"
478259,"d005"
478269,"d005"
478279,"d004"
478288,"d007"
478299,"d002"
478307,"d007"
478315,"d004"
478324,"d001"
478333,"d004"
478341,"d004"
478349,"d005"
478359,"d005"
478368,"d005"
478376,"d005"
478386,"d004"
478396,"d007"
478405,"d004"
478413,"d004"
478423,"d005"
478433,"d001"
478441,"d005"
478450,"d005"
478459,"d005"
478470,"d004"
478480,"d001"
478489,"d005"
478499,"d004"
478510,"d004"
478518,"d001"
478528,"d004"
478536,"d005"
478547,"d005"
478558,"d004"
478568,"d002"
478577,"d004"
478586,"d007"
478595,"d004"
478605,"d004"
478614,"d002"
478624,"d004"
478633,"d004"
478643,"d007"
478653,"d004"
478662,"d004"
478670,"d001"
478679,"d004"
478687,"d004"
478695,"d005"
478705,"d002"
478715,"d004"
478725,"d005"
478734,"d004"
478745,"d002"
478755,"d004"
478765,"d001"
478775,"d004"
478786,"d004"
478794,"d004"
478803,"d004"
478811,"d001"
478821,"d005"
478831,"d004"
478842,"d005"
478853,"d001"
478862,"d002"
478872,"d004"
478883,"d004"
478891,"d004"
478900,"d001"
478910,"d004"
478918,"d001"
478928,"d004"
478937,"d004"
478946,"d004"
478954,"d004"
478964,"d004"
478973,"d004"
478981,"d002"
478992,"d005"
479003,"d004"
479013,"d004"
479023,"d002"
479031,"d001"
479040,"d004"
479050,"d001"
479058,"d004"
479067,"d004"
479077,"d004"
479087,"d004"
479097,"d004"
479106,"d004"
479117,"d005"
479126,"d001"
479135,"d004"
479145,"d004"
479156,"d004"
479164,"d005"
479173,"d002"
479181,"d007"
479191,"d004"
479201,"d004"
479210,"d001"
479219,"d001"
479230,"d004"
479238,"d002"
479247,"d004"
479256,"d002"
479264,"d004"
479274,"d004"
479283,"d001"
479294,"d005"
479303,"d005"
479312,"d004"
479323,"d004"
479332,"d004"
479343,"d004"
479353,"d004"
479361,"d007"
479369,"d001"
479379,"d004"
479389,"d004"
479398,"d004"
479408,"d001"
479418,"d001"
479428,"d001"
479439,"d004"
479450,"d005"
479459,"d005"
479468,"d005"
479478,"d005"
479489,"d002"
479497,"d004"
479506,"d004"
479516,"d005"
479524,"d001"
479534,"d001"
479542,"d004"
479553,"d004"
479562,"d005"
479570,"d007"
479581,"d004"
479591,"d004"
479599,"d004"
479609,"d004"
479620,"d004"
479631,"d001"
479641,"d007"
479651,"d005"
479660,"d004"
479670,"d005"
479679,"d004"
479687,"d001"
479695,"d001"
479703,"d007"
479711,"d002"
479722,"d001"
479730,"d004"
479739,"d001"
479749,"d004"
479759,"d004"
479768,"d004"
479777,"d001"
479788,"d004"
479798,"d005"
479807,"d001"
479817,"d002"
479827,"d007"
479835,"d002"
479844,"d004"
479852,"d001"
479860,"d004"
479868,"d004"
479879,"d007"
479888,"d004"
479897,"d005"
479907,"d001"
479917,"d004"
479927,"d004"
479935,"d002"
479943,"d007"
479954,"d007"
479963,"d004"
479974,"d007"
479984,"d004"
479994,"d001"
480004,"d004"
480014,"d004"
480025,"d002"
480035,"d005"
480044,"d007"
480054,"d005"
480064,"d004"
480075,"d007"
480084,"d004"
480095,"d005"
480105,"d004"
480115,"d001"
480125,"d005"
480136,"d004"
480146,"d005"
480156,"d004"
480164,"d004"
480174,"d001"
480182,"d002"
480190,"d005"
480198,"d004"
480206,"d005"
480217,"d004"
480226,"d001"
480235,"d004"
480245,"d001"
480253,"d002"
480261,"d005"
480270,"d004"
480280,"d004"
480291,"d002"
480301,"d004"
480311,"d005"
480321,"d004"
480330,"d002"
480341,"d002"
480351,"d004"
480361,"d007"
480369,"d002"
480380,"d004"
480390,"d004"
480400,"d001"
480409,"d001"
480420,"d004"
480430,"d004"
480439,"d007"
480450,"d002"
480460,"d007"
480469,"d004"
480478,"d002"
480486,"d004"
480495,"d005"
480504,"d004"
480513,"d001"
480521,"d001"
480532,"d004"
480541,"d004"
480552,"d001"
480561,"d004"
480572,"d004"
480582,"d004"
480592,"d005"
480601,"d004"
480612,"d002"
480623,"d001"
480632,"d007"
480643,"d004"
480652,"d004"
480662,"d005"
480673,"d004"
480683,"d001"
480693,"d005"
480703,"d001"
480712,"d004"
480722,"d004"
480732,"d001"
480742,"d005"
480751,"d005"
480760,"d004"
480769,"d001"
480779,"d001"
480788,"d005"
480796,"d005"
480807,"d005"
480817,"d004"
480825,"d002"
480836,"d005"
480844,"d002"
480855,"d004"
480866,"d001"
480876,"d004"
480886,"d004"
480894,"d004"
480903,"d005"
480912,"d005"
480922,"d001"
480932,"d004"
480941,"d004"
480951,"d001"
480961,"d004"
480970,"d004"
480979,"d004"
480988,"d001"
480999,"d005"
481007,"d004"
481016,"d001"
481026,"d005"
481036,"d001"
481045,"d001"
481053,"d001"
481061,"d001"
481070,"d001"
481080,"d002"
481089,"d007"
481099,"d004"
481109,"d004"
481120,"d004"
481131,"d005"
481142,"d004"
481150,"d007"
481159,"d007"
481169,"d005"
481179,"d005"
481189,"d002"
481200,"d004"
481210,"d005"
481218,"d001"
481226,"d004"
481235,"d004"
481244,"d001"
481254,"d005"
481262,"d004"
481271,"d001"
481282,"d007"
481291,"d004"
481300,"d004"
481311,"d002"
481322,"d007"
481332,"d004"
481341,"d001"
481352,"d007"
481361,"d007"
481369,"d004"
481377,"d004"
481388,"d004"
481399,"d005"
481409,"d005"
481419,"d004"
481429,"d004"
481439,"d005"
481449,"d001"
481459,"d004"
481468,"d004"
481479,"d004"
481488,"d004"
481498,"d004"
481508,"d001"
481517,"d001"
481527,"d005"
481537,"d007"
481546,"d004"
481554,"d004"
481563,"d001"
481571,"d005"
481582,"d005"
481590,"d005"
481599,"d001"
481609,"d004"
481619,"d001"
481628,"d007"
481638,"d004"
481647,"d004"
481656,"d005"
481666,"d007"
481675,"d005"
481684,"d004"
481693,"d007"
481703,"d004"
481714,"d001"
481724,"d002"
481733,"d004"
481743,"d004"
481753,"d004"
481761,"d004"
481770,"d001"
481780,"d004"
481790,"d005"
481800,"d004"
481810,"d001"
481818,"d004"
481828,"d004"
481837,"d004"
481846,"d002"
481854,"d004"
481865,"d005"
481875,"d004"
481885,"d004"
481894,"d004"
481903,"d004"
481914,"d004"
481923,"d001"
481934,"d004"
481942,"d005"
481951,"d004"
481961,"d001"
481969,"d005"
481978,"d005"
481988,"d004"
481998,"d005"
482009,"d005"
482020,"d004"
482029,"d007"
482039,"d001"
482049,"d004"
482059,"d004"
482069,"d007"
482077,"d004"
482086,"d001"
482097,"d004"
482105,"d001"
482116,"d001"
482127,"d005"
482136,"d002"
482146,"d004"
482156,"d004"
482166,"d005"
482176,"d005"
482186,"d007"
482197,"d004"
482208,"d002"
482218,"d004"
482228,"d002"
482238,"d001"
482246,"d004"
482257,"d004"
482268,"d004"
482278,"d004"
482289,"d004"
482298,"d004"
482309,"d004"
482317,"d002"
482327,"d004"
482337,"d004"
482347,"d004"
482355,"d004"
482365,"d004"
482374,"d001"
482385,"d004"
482394,"d005"
482402,"d004"
482411,"d005"
482420,"d005"
482428,"d005"
482438,"d002"
482447,"d004"
482457,"d004"
482466,"d004"
482476,"d001"
482484,"d004"
482493,"d007"
482504,"d004"
482515,"d004"
482525,"d002"
482535,"d007"
482545,"d001"
482553,"d004"
482561,"d005"
482572,"d001"
482580,"d004"
482590,"d001"
482598,"d001"
482607,"d002"
482618,"d001"
482626,"d001"
482635,"d004"
482643,"d007"
482652,"d002"
482663,"d007"
482673,"d005"
482684,"d004"
482695,"d005"
482705,"d005"
482714,"d001"
482722,"d004"
482733,"d004"
482743,"d001"
482753,"d004"
482762,"d002"
482771,"d001"
482781,"d004"
482792,"d002"
482801,"d004"
482812,"d005"
482821,"d001"
482830,"d004"
482838,"d004"
482848,"d001"
482856,"d005"
482864,"d001"
482874,"d005"
482882,"d007"
482892,"d004"
482901,"d004"
482910,"d005"
482919,"d005"
482928,"d004"
482938,"d005"
482947,"d004"
482956,"d001"
482967,"d005"
482975,"d002"
482983,"d005"
482991,"d004"
483002,"d004"
483010,"d004"
483021,"d004"
483032,"d004"
483040,"d004"
483050,"d001"
483060,"d004"
483071,"d004"
483081,"d004"
483089,"d001"
483097,"d004"
483106,"d005"
483116,"d004"
483125,"d005"
483136,"d001"
483145,"d007"
483155,"d007"
483163,"d004"
483171,"d004"
483182,"d002"
483190,"d002"
483200,"d001"
483211,"d007"
483222,"d001"
483233,"d001"
483243,"d005"
483253,"d005"
483264,"d004"
483274,"d005"
483284,"d005"
483294,"d004"
483304,"d001"
483312,"d005"
483321,"d001"
483329,"d004"
483339,"d004"
483348,"d004"
483357,"d004"
483368,"d004"
483378,"d005"
483386,"d004"
483397,"d005"
483408,"d004"
483418,"d001"
483428,"d002"
483438,"d007"
483448,"d005"
483458,"d004"
483467,"d004"
483476,"d001"
483487,"d004"
483496,"d004"
483505,"d005"
483516,"d005"
483525,"d007"
483536,"d005"
483545,"d004"
483554,"d002"
483562,"d004"
483572,"d001"
483582,"d005"
483592,"d002"
483600,"d001"
483608,"d005"
483617,"d005"
483626,"d004"
483636,"d004"
483647,"d005"
483655,"d004"
483663,"d004"
483673,"d002"
483681,"d004"
483689,"d004"
483700,"d004"
483711,"d004"
483720,"d004"
483729,"d001"
483737,"d004"
483747,"d004"
483758,"d007"
483766,"d004"
483775,"d004"
483784,"d004"
483793,"d002"
483802,"d004"
483813,"d005"
483821,"d001"
483829,"d004"
483837,"d002"
483848,"d004"
483856,"d004"
483866,"d004"
483876,"d007"
483884,"d005"
483893,"d007"
483904,"d001"
483912,"d004"
483922,"d004"
483931,"d001"
483941,"d001"
483949,"d004"
483957,"d004"
483966,"d007"
483977,"d005"
483985,"d001"
483995,"d004"
484004,"d004"
484015,"d007"
484025,"d004"
484034,"d007"
484043,"d005"
484052,"d004"
484060,"d004"
484069,"d005"
484077,"d005"
484085,"d001"
484094,"d004"
484103,"d001"
484114,"d004"
484124,"d004"
484134,"d005"
484143,"d001"
484153,"d004"
484164,"d004"
484173,"d005"
484181,"d004"
484191,"d004"
484202,"d004"
484211,"d002"
484222,"d004"
484231,"d005"
484241,"d004"
484252,"d001"
484262,"d004"
484272,"d004"
484281,"d001"
484290,"d004"
484299,"d002"
484308,"d005"
484316,"d005"
484325,"d005"
484333,"d005"
484343,"d004"
484352,"d002"
484361,"d004"
484372,"d004"
484383,"d007"
484392,"d005"
484401,"d001"
484411,"d004"
484422,"d005"
484432,"d005"
484443,"d005"
484452,"d005"
484461,"d007"
484470,"d004"
484479,"d005"
484489,"d004"
484499,"d005"
484508,"d004"
484519,"d004"
484528,"d004"
484537,"d004"
484545,"d001"
484555,"d001"
484563,"d004"
484573,"d001"
484584,"d001"
484593,"d004"
484601,"d004"
484610,"d004"
484618,"d001"
484627,"d004"
484637,"d004"
484647,"d002"
484658,"d005"
484668,"d004"
484677,"d001"
484685,"d004"
484694,"d004"
484704,"d004"
484713,"d004"
484722,"d001"
484731,"d004"
484742,"d007"
484750,"d007"
484761,"d002"
484769,"d004"
484779,"d002"
484788,"d004"
484797,"d007"
484808,"d004"
484816,"d001"
484824,"d004"
484833,"d002"
484843,"d004"
484854,"d004"
484865,"d004"
484873,"d007"
484883,"d001"
484892,"d005"
484902,"d004"
484913,"d004"
484921,"d004"
484930,"d005"
484939,"d004"
484948,"d004"
484959,"d001"
484968,"d007"
484977,"d002"
484985,"d005"
484994,"d002"
485002,"d004"
485010,"d007"
485021,"d005"
485031,"d004"
485039,"d005"
485050,"d002"
485059,"d004"
485067,"d005"
485078,"d007"
485086,"d004"
485095,"d004"
485103,"d004"
485111,"d002"
485119,"d005"
485130,"d005"
485140,"d004"
485150,"d004"
485160,"d005"
485169,"d004"
485180,"d004"
485188,"d004"
485196,"d004"
485205,"d007"
485213,"d004"
485223,"d005"
485232,"d004"
485241,"d007"
485250,"d005"
485260,"d007"
485268,"d001"
485278,"d001"
485288,"d007"
485299,"d004"
485308,"d004"
485319,"d005"
485327,"d004"
485337,"d007"
485347,"d005"
485358,"d004"
485368,"d001"
485376,"d001"
485387,"d005"
485398,"d004"
485407,"d002"
485417,"d002"
485428,"d001"
485438,"d005"
485449,"d005"
485458,"d004"
485468,"d005"
485478,"d004"
485486,"d001"
485495,"d005"
485504,"d005"
485513,"d005"
485522,"d004"
485530,"d002"
485538,"d001"
485547,"d007"
485558,"d004"
485569,"d005"
485580,"d001"
485589,"d004"
485597,"d002"
485607,"d007"
485616,"d004"
485625,"d001"
485634,"d001"
485643,"d002"
485654,"d004"
485662,"d002"
485670,"d004"
485678,"d004"
485687,"d004"
485695,"d005"
485704,"d004"
485713,"d005"
485724,"d002"
485734,"d004"
485742,"d004"
485752,"d001"
485761,"d004"
485771,"d004"
485781,"d004"
485789,"d004"
485798,"d001"
485809,"d001"
485817,"d004"
485826,"d002"
485837,"d005"
485846,"d004"
485854,"d007"
485863,"d004"
485872,"d002"
485881,"d004"
485890,"d004"
485899,"d004"
485908,"d004"
485917,"d005"
485928,"d005"
485936,"d004"
485945,"d004"
485954,"d002"
485963,"d005"
485972,"d001"
485981,"d002"
485990,"d007"
485998,"d007"
486008,"d001"
486018,"d004"
486027,"d004"
486038,"d004"
486047,"d004"
486058,"d005"
486067,"d002"
486077,"d004"
486087,"d005"
486095,"d001"
486104,"d005"
486113,"d004"
486124,"d007"
486133,"d004"
486143,"d004"
486153,"d007"
486163,"d004"
486171,"d004"
486181,"d005"
486190,"d005"
486198,"d007"
486207,"d007"
486216,"d004"
486225,"d007"
486233,"d005"
486244,"d004"
486254,"d004"
486264,"d004"
486274,"d005"
486284,"d007"
486294,"d004"
486305,"d002"
486315,"d001"
486323,"d004"
486331,"d001"
486342,"d005"
486352,"d005"
486363,"d004"
486374,"d005"
486382,"d004"
486391,"d004"
486402,"d005"
486412,"d001"
486423,"d001"
486432,"d004"
486440,"d005"
486451,"d001"
486461,"d004"
486471,"d002"
486482,"d002"
486491,"d002"
486499,"d007"
486508,"d005"
486518,"d005"
486528,"d005"
486537,"d007"
486545,"d005"
486553,"d002"
486562,"d007"
486573,"d004"
486583,"d007"
486591,"d005"
486600,"d001"
486610,"d004"
486618,"d004"
486627,"d005"
486636,"d004"
486647,"d002"
486658,"d004"
486669,"d007"
486679,"d004"
486688,"d002"
486698,"d001"
486707,"d004"
486717,"d005"
486727,"d001"
486738,"d005"
486747,"d004"
486758,"d005"
486768,"d004"
486776,"d004"
486786,"d005"
486795,"d005"
486804,"d004"
486813,"d005"
486822,"d005"
486832,"d004"
486843,"d001"
486852,"d004"
486861,"d001"
486872,"d005"
486881,"d004"
486891,"d007"
486901,"d004"
486911,"d005"
486920,"d004"
486931,"d005"
486941,"d002"
486952,"d005"
486962,"d007"
486971,"d004"
486982,"d004"
486991,"d005"
487000,"d001"
487011,"d001"
487020,"d002"
487029,"d007"
487039,"d007"
487048,"d005"
487058,"d005"
487066,"d005"
487075,"d004"
487086,"d004"
487095,"d005"
487106,"d005"
487115,"d001"
487126,"d004"
487135,"d004"
487145,"d004"
487155,"d004"
487164,"d005"
487174,"d005"
487184,"d007"
487195,"d005"
487205,"d004"
487215,"d005"
487223,"d004"
487233,"d004"
487241,"d001"
487249,"d004"
487260,"d007"
487269,"d007"
487280,"d004"
487288,"d007"
487297,"d002"
487305,"d005"
487315,"d004"
487324,"d005"
487334,"d004"
487344,"d004"
487353,"d005"
487362,"d007"
487373,"d005"
487384,"d002"
487394,"d005"
487403,"d004"
487412,"d004"
487422,"d004"
487431,"d002"
487439,"d005"
487448,"d004"
487457,"d004"
487466,"d004"
487476,"d007"
487485,"d004"
487493,"d004"
487504,"d001"
487515,"d004"
487523,"d001"
487533,"d005"
487543,"d007"
487551,"d004"
487562,"d001"
487571,"d005"
487580,"d004"
487590,"d007"
487600,"d005"
487609,"d004"
487618,"d004"
487626,"d002"
487637,"d001"
487646,"d005"
487657,"d005"
487667,"d004"
487675,"d005"
487685,"d001"
487696,"d007"
487705,"d004"
487713,"d004"
487721,"d004"
487730,"d005"
487741,"d001"
487749,"d004"
487758,"d004"
487766,"d001"
487774,"d005"
487783,"d007"
487791,"d004"
487801,"d005"
487812,"d004"
487820,"d004"
487829,"d004"
487840,"d004"
487849,"d005"
487859,"d004"
487869,"d002"
487880,"d004"
487888,"d002"
487898,"d007"
487906,"d004"
487917,"d005"
487926,"d002"
487934,"d005"
487945,"d002"
487954,"d004"
487965,"d004"
487974,"d004"
487983,"d004"
487992,"d005"
488000,"d004"
488010,"d002"
488018,"d001"
488027,"d004"
488035,"d005"
488043,"d004"
488052,"d005"
488063,"d004"
488071,"d001"
488081,"d002"
488089,"d007"
488099,"d004"
488108,"d002"
488117,"d002"
488126,"d004"
488135,"d005"
488144,"d004"
488153,"d005"
488161,"d007"
488170,"d007"
488180,"d004"
488188,"d005"
488198,"d004"
488207,"d004"
488217,"d004"
488225,"d005"
488234,"d005"
488243,"d004"
488254,"d004"
488265,"d007"
488275,"d001"
488285,"d004"
488295,"d001"
488306,"d004"
488314,"d001"
488324,"d004"
488333,"d004"
488344,"d005"
488354,"d004"
488363,"d004"
488371,"d005"
488381,"d002"
488390,"d005"
488399,"d004"
488410,"d001"
488420,"d004"
488429,"d004"
488438,"d005"
488448,"d007"
488458,"d004"
488468,"d004"
488477,"d004"
488488,"d004"
488496,"d004"
488507,"d004"
488516,"d004"
488526,"d002"
488536,"d005"
488545,"d005"
488555,"d004"
488565,"d004"
488575,"d004"
488584,"d001"
488594,"d004"
488603,"d007"
488614,"d007"
488623,"d005"
488633,"d007"
488644,"d004"
488653,"d002"
488664,"d005"
488673,"d001"
488682,"d005"
488692,"d004"
488700,"d004"
488709,"d005"
488720,"d004"
488729,"d007"
488737,"d005"
488747,"d004"
488756,"d005"
488765,"d001"
488773,"d005"
488783,"d004"
488791,"d005"
488799,"d001"
488810,"d002"
488821,"d002"
488832,"d004"
488841,"d001"
488852,"d001"
488860,"d001"
488869,"d004"
488879,"d001"
488889,"d001"
488898,"d005"
488907,"d004"
488918,"d001"
488929,"d004"
488938,"d001"
488947,"d004"
488955,"d004"
488965,"d004"
488976,"d004"
488984,"d002"
488994,"d004"
489004,"d005"
489014,"d005"
489024,"d001"
489032,"d005"
489043,"d004"
489051,"d004"
489061,"d004"
489070,"d004"
489079,"d002"
489087,"d004"
489098,"d004"
489107,"d004"
489116,"d004"
489126,"d005"
489136,"d004"
489145,"d005"
489153,"d004"
489162,"d004"
489173,"d002"
489181,"d007"
489191,"d004"
489200,"d004"
489209,"d005"
489218,"d004"
489228,"d004"
489237,"d004"
489246,"d004"
489256,"d001"
489267,"d004"
489277,"d005"
489287,"d004"
489296,"d005"
489307,"d007"
489318,"d004"
489328,"d002"
489338,"d004"
489349,"d002"
489360,"d005"
489368,"d004"
489377,"d004"
489386,"d001"
489397,"d001"
489405,"d007"
489414,"d005"
489424,"d004"
489432,"d004"
489443,"d002"
489453,"d005"
489464,"d005"
489474,"d004"
489484,"d005"
489494,"d005"
489505,"d004"
489513,"d001"
489522,"d005"
489533,"d005"
489542,"d004"
489551,"d001"
489559,"d001"
489568,"d004"
489577,"d004"
489587,"d001"
489595,"d004"
489603,"d004"
489612,"d004"
489620,"d005"
489630,"d005"
489640,"d005"
489649,"d004"
489657,"d005"
489668,"d007"
489677,"d004"
489687,"d004"
489698,"d007"
489708,"d007"
489716,"d004"
489725,"d001"
489735,"d001"
489746,"d005"
489755,"d002"
489764,"d002"
489775,"d004"
489783,"d005"
489794,"d001"
489803,"d004"
489812,"d004"
489822,"d005"
489830,"d001"
489840,"d001"
489849,"d001"
489859,"d004"
489868,"d001"
489878,"d002"
489886,"d004"
489895,"d004"
489905,"d001"
489913,"d007"
489922,"d004"
489930,"d004"
489941,"d005"
489950,"d005"
489959,"d004"
489967,"d002"
489976,"d001"
489984,"d004"
489994,"d004"
490004,"d004"
490015,"d002"
490026,"d001"
490035,"d004"
490045,"d007"
490056,"d004"
490066,"d005"
490075,"d005"
490083,"d001"
490093,"d004"
490103,"d004"
490113,"d004"
490121,"d004"
490130,"d001"
490140,"d004"
490148,"d001"
490156,"d004"
490166,"d001"
490175,"d002"
490183,"d004"
490191,"d005"
490199,"d001"
490210,"d002"
490219,"d004"
490227,"d001"
490237,"d001"
490245,"d007"
490256,"d004"
490266,"d004"
490274,"d005"
490285,"d004"
490296,"d004"
490307,"d004"
490316,"d005"
490324,"d007"
490335,"d001"
490344,"d004"
490353,"d001"
490361,"d004"
490370,"d001"
490381,"d004"
490390,"d004"
490398,"d004"
490409,"d001"
490417,"d007"
490426,"d005"
490436,"d004"
490444,"d007"
490454,"d004"
490465,"d004"
490475,"d001"
490485,"d005"
490494,"d001"
490505,"d004"
490516,"d005"
490526,"d004"
490536,"d004"
490546,"d005"
490555,"d004"
490565,"d004"
490575,"d005"
490586,"d005"
490596,"d001"
490606,"d001"
490614,"d001"
490624,"d004"
490634,"d004"
490645,"d004"
490654,"d001"
490663,"d007"
490673,"d001"
490683,"d004"
490693,"d007"
490702,"d001"
490711,"d001"
490720,"d004"
490728,"d002"
490737,"d004"
490746,"d002"
490757,"d005"
490766,"d005"
490777,"d004"
490785,"d004"
490794,"d004"
490805,"d007"
490813,"d005"
490822,"d001"
490832,"d007"
490841,"d004"
490851,"d005"
490861,"d005"
490869,"d004"
490877,"d002"
490885,"d005"
490894,"d004"
490905,"d005"
490914,"d004"
490923,"d004"
490934,"d004"
490943,"d004"
490954,"d004"
490965,"d005"
490973,"d004"
490983,"d004"
490992,"d005"
491000,"d005"
491011,"d004"
491022,"d004"
491031,"d002"
491040,"d004"
491049,"d007"
491060,"d004"
491070,"d004"
491081,"d004"
491091,"d004"
491099,"d007"
491109,"d001"
491117,"d001"
491127,"d004"
491138,"d005"
491149,"d004"
491157,"d004"
491165,"d004"
